addressLine1	bathrooms	bedrooms	city	county	createdDate	daysOnMarket	formattedAddress	id	lastSeen	latitude	listedDate	longitude	lotSize	price	propertyType	rawAddress	removedDate	squareFootage	state	status	yearBuilt	zipCode
7837 Mclean St	1	2	Houston	Harris County	2022-10-10T08:25:15.408Z	11	7837 Mclean St, Houston, TX 77051	7837-Mclean-St,-Houston,-TX-77051	2022-10-13T11:36:03.184Z	29.674369	2022-10-09T15:09:09.000Z	-95.359174	5175	80000	Single Family	7837 McLean St, Houston, TX 77051	2022-10-20T14:56:06.220Z	576	TX	Inactive	1948	77051
12807 Boris Cove Trl	2.5	4	Houston	Harris County	2022-07-19T17:00:54.119Z	11	12807 Boris Cove Trl, Houston, TX 77047	12807-Boris-Cove-Trl,-Houston,-TX-77047	2022-10-13T11:36:03.168Z	29.620727	2022-10-09T22:52:13.000Z	-95.402979	4400	265000	Single Family	12807 Boris Cove Trl, Houston, TX 77047	2022-10-20T14:56:06.220Z	2220	TX	Inactive	2008	77047
8100 Cambridge St	1	2	Houston	Harris County	2022-10-11T08:30:52.730Z	10	8100 Cambridge St, Apt 13, Houston, TX 77054	8100-Cambridge-St,-Apt-13,-Houston,-TX-77054	2022-10-13T11:36:03.143Z	29.68845	2022-10-10T15:58:24.000Z	-95.393987	89396	150000	Condo	8100 Cambridge St Apt 13, Houston, TX 77054	2022-10-20T14:56:06.220Z	1140	TX	Inactive	1980	77054
16030 Alta Mar Dr	2	3	Houston	Fort Bend County	2022-09-23T09:25:23.203Z	17	16030 Alta Mar Dr, Houston, TX 77083	16030-Alta-Mar-Dr,-Houston,-TX-77083	2022-10-13T10:51:53.987Z	29.693901	2022-10-03T16:07:41.000Z	-95.66803	6656	229900	Single Family	16030 Alta Mar Dr, Houston, TX 77083	2022-10-20T14:56:06.220Z	1669	TX	Inactive	1983	77083
16722 April Falls Trl	2	3	Houston	Fort Bend County	2022-10-06T08:14:27.959Z	15	16722 April Falls Trl, Houston, TX 77083	16722-April-Falls-Trl,-Houston,-TX-77083	2022-10-13T10:51:53.957Z	29.679696	2022-10-05T23:29:37.000Z	-95.679332	6251	315000	Single Family	16722 April Falls Trl, Houston, TX 77083	2022-10-20T14:56:06.220Z	1962	TX	Inactive	2005	77083
8102 Solana Dr	2.5	3	Houston	Fort Bend County	2022-10-08T08:27:54.083Z	13	8102 Solana Dr, Houston, TX 77083	8102-Solana-Dr,-Houston,-TX-77083	2022-10-13T10:38:27.701Z	29.688187	2022-10-07T20:03:35.000Z	-95.655135	6268	269000	Single Family	8102 Solana Dr, Houston, TX 77083	2022-10-20T14:56:06.220Z	2306	TX	Inactive	1982	77083
5925 Southlea St	1	2	Houston	Harris County	2022-10-11T08:15:36.535Z	10	5925 Southlea St, Houston, TX 77033	5925-Southlea-St,-Houston,-TX-77033	2022-10-13T10:30:17.533Z	29.686211	2022-10-10T23:53:53.000Z	-95.329536	7200	100000	Single Family	5925 Southlea St, Houston, TX 77033	2022-10-20T14:56:06.220Z	822	TX	Inactive	1950	77033
7518 Lemon Tree Cir	2.5	3	Houston	Harris County	2022-10-12T10:27:32.081Z	9	7518 Lemon Tree Cir, Houston, TX 77088	7518-Lemon-Tree-Cir,-Houston,-TX-77088	2022-10-13T10:30:13.446Z	29.873011	2022-10-11T18:01:39.000Z	-95.459386	9300	260000	Single Family	7518 Lemon Tree Cir, Houston, TX 77088	2022-10-20T14:56:06.220Z	2028	TX	Inactive	1976	77088
11215 Hillside Glen Trl	2	3	Houston	Harris County	2022-10-12T10:27:32.073Z	9	11215 Hillside Glen Trl, Houston, TX 77065	11215-Hillside-Glen-Trl,-Houston,-TX-77065	2022-10-13T10:30:13.436Z	29.929419	2022-10-11T19:48:35.000Z	-95.608291	7475	345000	Single Family	11215 Hillside Glen Trl, Houston, TX 77065	2022-10-20T14:56:06.220Z	2311	TX	Inactive	1998	77065
16802 Doverwood Way	2	3	Houston	Harris County	2022-10-12T10:27:32.044Z	9	16802 Doverwood Way, Houston, TX 77058	16802-Doverwood-Way,-Houston,-TX-77058	2022-10-13T10:30:13.421Z	29.561953	2022-10-12T00:32:05.000Z	-95.108284	6752	290000	Single Family	16802 Doverwood Way, Houston, TX 77058	2022-10-20T14:56:06.220Z	1398	TX	Inactive	1982	77058
8215 Bertwood St	2	3	Houston	Harris County	2022-10-12T10:27:32.038Z	9	8215 Bertwood St, Houston, TX 77016	8215-Bertwood-St,-Houston,-TX-77016	2022-10-13T10:13:05.213Z	29.835187	2022-10-12T01:33:58.000Z	-95.309779	5625	385000	Duplex-Triplex	8215 Bertwood St, Houston, TX 77016	2022-10-20T14:56:06.220Z	2300	TX	Inactive	2022	77016
1002 Hathorn Way Dr	3.5	4	Houston	Harris County	2022-10-12T10:27:32.026Z	9	1002 Hathorn Way Dr, Houston, TX 77094	1002-Hathorn-Way-Dr,-Houston,-TX-77094	2022-10-13T10:13:05.210Z	29.774945	2022-10-12T06:48:51.000Z	-95.7067	10729	490000	Single Family	1002 Hathorn Way Dr, Houston, TX 77094	2022-10-20T14:56:06.220Z	2999	TX	Inactive	1993	77094
Mansfield St			Houston	Harris County	2020-09-20T21:37:22.984Z	96	Mansfield St, Houston, TX 77091	Mansfield-St,-Houston,-TX-77091	2022-10-12T14:53:46.999Z	29.850571	2022-07-15T19:50:50.000Z	-95.447547	38324	998000	Land	Mansfield St, Houston, TX 77091	2022-10-19T14:56:15.724Z		TX	Inactive		77091
Glass St			Houston	Harris County	2022-07-16T10:13:49.142Z	96	Glass St, Lot 42, Houston, TX 77016	Glass-St,-Lot-42,-Houston,-TX-77016	2022-10-12T14:53:46.999Z	29.820514	2022-07-15T19:26:52.000Z	-95.326298	17315	103800	Land	Glass St Lot 42, Houston, TX 77016	2022-10-19T14:56:15.724Z		TX	Inactive		77016
1109 Robin St	2.5	3	Houston	Harris County	2022-08-05T17:19:53.905Z	96	1109 Robin St, Houston, TX 77019	1109-Robin-St,-Houston,-TX-77019	2022-10-12T14:53:46.995Z	29.756256	2022-07-15T19:44:44.000Z	-95.379015	2470	439000	Single Family	1109 Robin St, Houston, TX 77019	2022-10-19T14:56:15.724Z	1360	TX	Inactive	2002	77019
608 E 43rd St			Houston	Harris County	2020-09-21T21:35:37.629Z	96	608 E 43rd St, Houston, TX 77022	608-E-43rd-St,-Houston,-TX-77022	2022-10-12T14:53:46.994Z	29.82473	2022-07-15T20:27:13.000Z	-95.391674	3101	99500	Land	608 E 43rd St, Houston, TX 77022	2022-10-19T14:56:15.724Z		TX	Inactive		77022
909 Willard St	3.5	3	Houston	Harris County	2022-08-05T17:19:53.891Z	96	909 Willard St, Houston, TX 77006	909-Willard-St,-Houston,-TX-77006	2022-10-12T14:53:46.994Z	29.750641	2022-07-15T20:16:00.000Z	-95.391029	1542	619000	Single Family	909 Willard St, Houston, TX 77006	2022-10-19T14:56:15.724Z	2409	TX	Inactive		77006
10501 South Dr	1.5	1	Houston	Harris County	2020-10-20T13:13:23.002Z	96	10501 South Dr, Apt 298, Houston, TX 77099	10501-South-Dr,-Apt-298,-Houston,-TX-77099	2022-10-12T14:53:46.988Z	29.666574	2022-07-15T21:18:54.000Z	-95.565751	161299	78000	Townhouse	10501 South Dr Apt 298, Houston, TX 77099	2022-10-19T14:56:15.724Z	768	TX	Inactive	1980	77099
Brentwood Park And Hiram Clarke Dr			Houston	Harris County	2022-08-05T17:19:53.880Z	96	Brentwood Park And Hiram Clarke Dr, Houston, TX 77045	Brentwood-Park-And-Hiram-Clarke-Dr,-Houston,-TX-77045	2022-10-12T14:53:46.988Z	29.6375	2022-07-15T21:14:37.000Z	-95.445309	81030	949900	Land	Brentwood Park and Hiram Clarke Dr, Houston, TX 77045	2022-10-19T14:56:15.724Z		TX	Inactive		77045
9037 Briar Forest Dr	3	4	Houston	Harris County	2022-08-05T17:19:53.880Z	96	9037 Briar Forest Dr, Houston, TX 77024	9037-Briar-Forest-Dr,-Houston,-TX-77024	2022-10-12T14:53:46.988Z	29.747756	2022-07-15T21:14:37.000Z	-95.528869	3988	575000	Townhouse	9037 Briar Forest Dr, Houston, TX 77024	2022-10-19T14:56:15.724Z	2779	TX	Inactive	1980	77024
6504 Brompton Rd	4.5	4	Houston	Harris County	2022-08-05T17:19:53.882Z	96	6504 Brompton Rd, Houston, TX 77005	6504-Brompton-Rd,-Houston,-TX-77005	2022-10-12T14:53:46.988Z	29.710838	2022-07-15T21:08:51.000Z	-95.423322	8002	1995000	Single Family	6504 Brompton Rd, Houston, TX 77005	2022-10-19T14:56:15.724Z	5054	TX	Inactive	2000	77005
1122 E 27th St			Houston	Harris County	2022-08-05T17:19:53.874Z	96	1122 E 27th St, Houston, TX 77009	1122-E-27th-St,-Houston,-TX-77009	2022-10-12T14:53:46.985Z	29.811682	2022-07-15T21:25:32.000Z	-95.384375	5001	385000	Land	1122 E 27th St, Houston, TX 77009	2022-10-19T14:56:15.724Z		TX	Inactive		77009
1110 E 27th St	3	5	Houston	Harris County	2022-08-05T17:19:53.877Z	96	1110 E 27th St, Houston, TX 77009	1110-E-27th-St,-Houston,-TX-77009	2022-10-12T14:53:46.985Z	29.811679	2022-07-15T21:18:54.000Z	-95.384609	9875	1000000	Single Family	1110 E 27th St, Houston, TX 77009	2022-10-19T14:56:15.724Z	2578	TX	Inactive	1920	77009
4507 Cardinal Brook Way	2.5	4	Houston	Harris County	2022-08-05T17:18:40.704Z	96	4507 Cardinal Brook Way, Houston, TX 77345	4507-Cardinal-Brook-Way,-Houston,-TX-77345	2022-10-12T14:53:46.984Z	30.078557	2022-07-15T22:09:21.000Z	-95.169013	10629	379900	Single Family	4507 Cardinal Brook Way, Houston, TX 77345	2022-10-19T14:56:15.724Z	3049	TX	Inactive	1997	77345
13222 Silverglen Run Trl	2	3	Houston	Harris County	2022-07-16T16:53:08.043Z	96	13222 Silverglen Run Trl, Houston, TX 77014	13222-Silverglen-Run-Trl,-Houston,-TX-77014	2022-10-12T14:53:46.983Z	29.974612	2022-07-15T22:18:09.000Z	-95.464457	6996	279000	Single Family	13222 Silverglen Run Trl, Houston, TX 77014	2022-10-19T14:56:15.724Z	1834	TX	Inactive	2019	77014
2219 Berry St	3.5	3	Houston	Harris County	2022-08-05T17:18:40.694Z	96	2219 Berry St, Houston, TX 77004	2219-Berry-St,-Houston,-TX-77004	2022-10-12T14:53:46.981Z	29.732831	2022-07-15T23:22:56.000Z	-95.368484	1550	474990	Single Family	2219 Berry St, Houston, TX 77004	2022-10-19T14:56:15.724Z	2097	TX	Inactive	2022	77004
9739 Beckwood Post Dr	2.5	4	Houston	Harris County	2022-08-05T17:18:40.694Z	96	9739 Beckwood Post Dr, Houston, TX 77095	9739-Beckwood-Post-Dr,-Houston,-TX-77095	2022-10-12T14:53:46.981Z	29.917054	2022-07-15T23:22:56.000Z	-95.676471	8999	385000	Single Family	9739 Beckwood Post Dr, Houston, TX 77095	2022-10-19T14:56:15.724Z	2948	TX	Inactive	2004	77095
2217 Berry St	3.5	3	Houston	Harris County	2022-08-05T17:18:40.695Z	96	2217 Berry St, Houston, TX 77004	2217-Berry-St,-Houston,-TX-77004	2022-10-12T14:53:46.981Z	29.732838	2022-07-15T23:01:41.000Z	-95.368496	1550	474990	Single Family	2217 Berry St, Houston, TX 77004	2022-10-19T14:56:15.724Z	2097	TX	Inactive	2022	77004
353 Champions Colony Iii	2	3	Houston	Harris County	2021-10-13T16:06:07.636Z	96	353 Champions Colony Iii, Houston, TX 77069	353-Champions-Colony-Iii,-Houston,-TX-77069	2022-10-12T14:53:46.980Z	29.990778	2022-07-16T01:05:29.000Z	-95.525988	5441	320000	Single Family	353 Champions Colony Iii, Houston, TX 77069	2022-10-19T14:56:15.724Z	2428	TX	Inactive	1979	77069
5150 Hidalgo St	2	2	Houston	Harris County	2022-07-16T17:30:34.880Z	96	5150 Hidalgo St, Unit 1004, Houston, TX 77056	5150-Hidalgo-St,-Unit-1004,-Houston,-TX-77056	2022-10-12T14:53:46.980Z	29.735783	2022-07-15T23:26:10.000Z	-95.465249		350000	Condo	5150 Hidalgo St Unit 1004, Houston, TX 77056	2022-10-19T14:56:15.724Z	1427	TX	Inactive	1981	77056
7426 Hollow Ridge Dr	2	3	Houston	Harris County	2022-07-16T17:09:27.747Z	96	7426 Hollow Ridge Dr, Houston, TX 77095	7426-Hollow-Ridge-Dr,-Houston,-TX-77095	2022-10-12T14:53:46.979Z	29.886497	2022-07-15T23:50:06.000Z	-95.641134	6325	285000	Single Family	7426 Hollow Ridge Dr, Houston, TX 77095	2022-10-19T14:56:15.724Z	2310	TX	Inactive	1992	77095
15110 Western Skies Dr	2.5	3	Houston	Harris County	2022-07-16T16:29:37.478Z	96	15110 Western Skies Dr, Houston, TX 77086	15110-Western-Skies-Dr,-Houston,-TX-77086	2022-10-12T14:53:46.977Z	29.931523	2022-07-16T08:24:50.000Z	-95.511616	5005	248500	Single Family	15110 Western Skies Dr, Houston, TX 77086	2022-10-19T14:56:15.724Z	1980	TX	Inactive	2002	77086
20906 Southship Ct	2.5	6	Houston	Harris County	2022-08-05T17:18:40.676Z	96	20906 Southship Ct, Houston, TX 77073	20906-Southship-Ct,-Houston,-TX-77073	2022-10-12T14:53:46.975Z	29.996939	2022-07-16T02:29:05.000Z	-95.410695	7976	399000	Single Family	20906 Southship Ct, Houston, TX 77073	2022-10-19T14:56:15.724Z	4163	TX	Inactive	2003	77073
7206 Autumn Grove Dr	2	3	Houston	Harris County	2021-02-11T14:31:54.774Z	95	7206 Autumn Grove Dr, Houston, TX 77072	7206-Autumn-Grove-Dr,-Houston,-TX-77072	2022-10-12T14:53:46.960Z	29.698319	2022-07-16T21:58:40.000Z	-95.602678	6299	209900	Single Family	7206 Autumn Grove Dr, Houston, TX 77072	2022-10-19T14:56:15.724Z	1626	TX	Inactive	1978	77072
6550 Hogue St	2.5	8	Houston	Harris County	2021-09-28T16:10:21.755Z	90	6550 Hogue St, Houston, TX 77087	6550-Hogue-St,-Houston,-TX-77087	2022-10-12T14:53:42.526Z	29.66792	2022-07-21T22:19:51.000Z	-95.312725	5998	250000	Single Family	6550 Hogue St, Houston, TX 77087	2022-10-19T14:56:15.724Z	2276	TX	Inactive	1960	77087
5331 Yarwell Dr	2.5	4	Houston	Harris County	2022-08-05T16:04:29.171Z	89	5331 Yarwell Dr, Houston, TX 77096	5331-Yarwell-Dr,-Houston,-TX-77096	2022-10-12T14:53:42.478Z	29.670619	2022-07-22T16:29:33.000Z	-95.474821	10263	525000	Single Family	5331 Yarwell Dr, Houston, TX 77096	2022-10-19T14:56:15.724Z	2448	TX	Inactive	1961	77096
10718 Wall Fern Way	3.5	4	Houston	Harris County	2022-08-05T15:47:55.809Z	89	10718 Wall Fern Way, Houston, TX 77034	10718-Wall-Fern-Way,-Houston,-TX-77034	2022-10-12T14:53:40.501Z	29.607461	2022-07-23T01:35:03.000Z	-95.198175	6107	359000	Single Family	10718 Wall Fern Way, Houston, TX 77034	2022-10-19T14:56:15.724Z	3072	TX	Inactive	2014	77034
721 Delano St	4.5	3	Houston	Harris County	2022-08-05T15:38:53.725Z	88	721 Delano St, Houston, TX 77003	721-Delano-St,-Houston,-TX-77003	2022-10-12T14:53:40.491Z	29.749371	2022-07-23T18:26:13.000Z	-95.347864	1464	489500	Townhouse	721 Delano St, Houston, TX 77003	2022-10-19T14:56:15.724Z	2811	TX	Inactive	2012	77003
1421-B W 23rd St	3.5	3	Houston	Harris County	2022-08-05T15:32:18.296Z	87	1421-B W 23rd St, Houston, TX 77008	1421-B-W-23rd-St,-Houston,-TX-77008	2022-10-12T14:53:40.474Z	29.806927	2022-07-24T22:15:14.000Z	-95.424921	2148	579900	Single Family	1421-B W 23rd St, Houston, TX 77008	2022-10-19T14:56:15.724Z	2360	TX	Inactive	2022	77008
12527 Lake Portal Dr	2	4	Houston	Harris County	2022-08-05T13:09:19.741Z	79	12527 Lake Portal Dr, Houston, TX 77047	12527-Lake-Portal-Dr,-Houston,-TX-77047	2022-10-12T14:53:25.333Z	29.616539	2022-08-01T17:58:01.000Z	-95.395216	6055	375000	Single Family	12527 Lake Portal Dr, Houston, TX 77047	2022-10-19T14:56:15.724Z	2065	TX	Inactive	2018	77047
219 W 27th St	3.5	4	Houston	Harris County	2022-08-07T09:55:47.505Z	74	219 W 27th St, Unit E, Houston, TX 77008	219-W-27th-St,-Unit-E,-Houston,-TX-77008	2022-10-12T14:53:08.085Z	29.81143	2022-08-06T20:23:24.000Z	-95.400429	1912	475000	Single Family	219 W 27th St Unit E, Houston, TX 77008	2022-10-19T14:56:15.724Z	2491	TX	Inactive	2008	77008
17815 Mossy Ridge Ln	3	5	Houston	Harris County	2022-08-07T09:55:47.508Z	74	17815 Mossy Ridge Ln, Houston, TX 77095	17815-Mossy-Ridge-Ln,-Houston,-TX-77095	2022-10-12T14:53:08.084Z	29.891383	2022-08-06T18:04:48.000Z	-95.678834	8172	420000	Single Family	17815 Mossy Ridge Ln, Houston, TX 77095	2022-10-19T14:56:15.724Z	3216	TX	Inactive	1993	77095
623 Medina St			Houston	Harris County	2022-08-09T08:33:55.477Z	72	623 Medina St, Lots 21 & 22, Houston, TX 77012	623-Medina-St,-Lots-21-&-22,-Houston,-TX-77012	2022-10-12T14:52:38.161Z	29.720854	2022-08-08T20:11:30.000Z	-95.279506	4818	65000	Land	623 Medina St Lots 21 & 22, Houston, TX 77012	2022-10-19T14:56:15.724Z		TX	Inactive		77012
Medina St			Houston	Harris County	2022-08-11T12:21:22.186Z	72	Medina St, Houston, TX 77012	Medina-St,-Houston,-TX-77012	2022-10-12T14:52:38.157Z	29.720854	2022-08-08T21:08:03.000Z	-95.279506	2426	32000	Land	Medina St, Houston, TX 77012	2022-10-19T14:56:15.724Z		TX	Inactive		77012
3507 Jackson St	3.5	3	Houston	Harris County	2022-03-16T15:03:30.784Z	72	3507 Jackson St, Houston, TX 77004	3507-Jackson-St,-Houston,-TX-77004	2022-10-12T14:52:38.156Z	29.736114	2022-08-08T21:50:17.000Z	-95.373052	1650	434000	Townhouse	3507 Jackson St, Houston, TX 77004	2022-10-19T14:56:15.724Z	2708	TX	Inactive	2007	77004
3026 Charline Ave	3.5	3	Houston	Harris County	2022-08-11T09:36:46.254Z	70	3026 Charline Ave, Houston, TX 77054	3026-Charline-Ave,-Houston,-TX-77054	2022-10-12T14:52:31.683Z	29.698593	2022-08-11T00:38:21.000Z	-95.381663	1420	395000	Single Family	3026 Charline Ave, Houston, TX 77054	2022-10-19T14:56:15.724Z	1945	TX	Inactive	2020	77054
6911 Caddo Lake Ln	2	3	Houston	Harris County	2022-08-12T08:12:57.442Z	69	6911 Caddo Lake Ln, Houston, TX 77083	6911-Caddo-Lake-Ln,-Houston,-TX-77083	2022-10-12T14:52:27.319Z	29.701694	2022-08-12T03:08:28.000Z	-95.618804	6050	215000	Single Family	6911 Caddo Lake Ln, Houston, TX 77083	2022-10-19T14:56:15.724Z	1350	TX	Inactive	1982	77083
5011 Stillbrooke Dr	2	3	Houston	Harris County	2022-08-13T11:10:34.518Z	68	5011 Stillbrooke Dr, Houston, TX 77035	5011-Stillbrooke-Dr,-Houston,-TX-77035	2022-10-12T14:52:27.237Z	29.662258	2022-08-12T17:03:18.000Z	-95.466468	8398	368000	Single Family	5011 Stillbrooke Dr, Houston, TX 77035	2022-10-19T14:56:15.724Z	2234	TX	Inactive	1955	77035
813 W Rittenhouse Rd	2	3	Houston	Harris County	2022-08-16T10:16:47.197Z	65	813 W Rittenhouse Rd, Houston, TX 77091	813-W-Rittenhouse-Rd,-Houston,-TX-77091	2022-10-12T14:52:03.769Z	29.863844	2022-08-16T02:20:11.000Z	-95.418876	7701	325000	Single Family	813 W Rittenhouse Rd, Houston, TX 77091	2022-10-19T14:56:15.724Z	1560	TX	Inactive	2020	77091
2120 El Paseo St	1	1	Houston	Harris County	2022-08-17T11:22:25.991Z	64	2120 El Paseo St, Apt 2425, Houston, TX 77054	2120-El-Paseo-St,-Apt-2425,-Houston,-TX-77054	2022-10-12T14:52:03.737Z	29.68622	2022-08-16T22:54:02.000Z	-95.392352	216787	109900	Condo	2120 El Paseo St Apt 2425, Houston, TX 77054	2022-10-19T14:56:15.724Z	588	TX	Inactive	1982	77054
6118 Ridgeway Dr	1	3	Houston	Harris County	2022-08-19T10:04:29.323Z	62	6118 Ridgeway Dr, Houston, TX 77033	6118-Ridgeway-Dr,-Houston,-TX-77033	2022-10-12T14:51:37.716Z	29.668111	2022-08-18T21:50:14.000Z	-95.322809	6360	190000	Single Family	6118 Ridgeway Dr, Houston, TX 77033	2022-10-19T14:56:15.724Z	1518	TX	Inactive	1955	77033
12643 Foliage Trl	2.5	4	Houston	Harris County	2022-08-24T10:58:00.089Z	57	12643 Foliage Trl, Houston, TX 77044	12643-Foliage-Trl,-Houston,-TX-77044	2022-10-12T14:50:48.355Z	29.869599	2022-08-23T16:38:00.000Z	-95.206289	4678	258988	Single Family	12643 Foliage Trl, Houston, TX 77044	2022-10-19T14:56:15.724Z	2532	TX	Inactive	2017	77044
10555 Turtlewood Ct	2	2	Houston	Harris County	2022-07-13T13:23:07.910Z	56	10555 Turtlewood Ct, Unit 1907, Houston, TX 77072	10555-Turtlewood-Ct,-Unit-1907,-Houston,-TX-77072	2022-10-12T14:50:32.066Z	29.699463	2022-08-25T03:06:33.000Z	-95.564555	152231	145000	Townhouse	10555 Turtlewood Ct Unit 1907, Houston, TX 77072	2022-10-19T14:56:15.724Z	946	TX	Inactive	1982	77072
5425 Hidalgo St	2.5	3	Houston	Harris County	2022-08-26T11:28:14.956Z	55	5425 Hidalgo St, Unit D, Houston, TX 77056	5425-Hidalgo-St,-Unit-D,-Houston,-TX-77056	2022-10-12T14:50:32.047Z	29.734952	2022-08-25T17:12:18.000Z	-95.47304	2579	629000	Townhouse	5425 Hidalgo St Unit D, Houston, TX 77056	2022-10-19T14:56:15.724Z	2782	TX	Inactive	2011	77056
610 N Eldridge Pkwy	3.5	3	Houston	Harris County	2021-11-03T15:38:30.224Z	54	610 N Eldridge Pkwy, Unit 5, Houston, TX 77079	610-N-Eldridge-Pkwy,-Unit-5,-Houston,-TX-77079	2022-10-12T14:50:07.568Z	29.772491	2022-08-26T20:51:09.000Z	-95.619349	257848	339786	Townhouse	610 N Eldridge Pkwy Unit 5, Houston, TX 77079	2022-10-19T14:56:15.724Z	2656	TX	Inactive	1974	77079
8935 Pado St	2	3	Houston	Harris County	2022-09-28T14:42:15.137Z	53	8935 Pado St, Houston, TX 77055	8935-Pado-St,-Houston,-TX-77055	2022-10-12T14:49:33.061Z	29.801635	2022-08-28T11:48:14.000Z	-95.5089	12720	625000	Single Family	8935 Pado St, Houston, TX 77055	2022-10-19T14:56:15.724Z	2082	TX	Inactive	1955	77055
11831 Plumpoint Dr	2	3	Houston	Harris County	2022-08-30T08:46:02.114Z	51	11831 Plumpoint Dr, Houston, TX 77099	11831-Plumpoint-Dr,-Houston,-TX-77099	2022-10-12T14:49:00.837Z	29.667941	2022-08-29T22:33:09.000Z	-95.586552	4400	219900	Single Family	11831 Plumpoint Dr, Houston, TX 77099	2022-10-19T14:56:15.724Z	1396	TX	Inactive	1982	77099
606 Grand Oaks Dr	2	3	Houston	Harris County	2022-08-30T08:46:02.115Z	51	606 Grand Oaks Dr, Houston, TX 77015	606-Grand-Oaks-Dr,-Houston,-TX-77015	2022-10-12T14:49:00.836Z	29.786682	2022-08-29T22:44:38.000Z	-95.196611	7701	219500	Single Family	606 Grand Oaks Dr, Houston, TX 77015	2022-10-19T14:56:15.724Z	1540	TX	Inactive	1962	77015
2120 El Paseo St	1	1	Houston	Harris County	2022-08-30T08:46:02.112Z	51	2120 El Paseo St, Apt 2407, Houston, TX 77054	2120-El-Paseo-St,-Apt-2407,-Houston,-TX-77054	2022-10-12T14:49:00.834Z	29.68622	2022-08-29T23:28:58.000Z	-95.392352	216787	104995	Condo	2120 El Paseo St Apt 2407, Houston, TX 77054	2022-10-19T14:56:15.724Z	588	TX	Inactive	1982	77054
5210 Dieppe St	1	2	Houston	Harris County	2021-04-18T13:12:39.357Z	50	5210 Dieppe St, Houston, TX 77033	5210-Dieppe-St,-Houston,-TX-77033	2022-10-12T14:49:00.808Z	29.680517	2022-08-30T20:29:31.000Z	-95.340656	8185	120000	Single Family	5210 Dieppe St, Houston, TX 77033	2022-10-19T14:56:15.724Z	780	TX	Inactive	1955	77033
9800 Pagewood Ln	2.5	2	Houston	Harris County	2022-07-21T13:36:35.141Z	49	9800 Pagewood Ln, Apt 2702, Houston, TX 77042	9800-Pagewood-Ln,-Apt-2702,-Houston,-TX-77042	2022-10-12T14:48:32.901Z	29.725968	2022-08-31T22:00:13.000Z	-95.541552	217671	170000	Townhouse	9800 Pagewood Ln Apt 2702, Houston, TX 77042	2022-10-19T14:56:15.724Z	1520	TX	Inactive	1985	77042
5216 Chandler St	3.5	3	Houston	Harris County	2022-09-02T08:10:17.980Z	48	5216 Chandler St, Houston, TX 77007	5216-Chandler-St,-Houston,-TX-77007	2022-10-12T14:48:17.723Z	29.763867	2022-09-02T04:17:17.000Z	-95.414342	1812	615000	Single Family	5216 Chandler St, Houston, TX 77007	2022-10-19T14:56:15.724Z	2685	TX	Inactive	2010	77007
8108 Bendell Dr	1	3	Houston	Harris County	2022-04-14T13:31:21.546Z	47	8108 Bendell Dr, Houston, TX 77017	8108-Bendell-Dr,-Houston,-TX-77017	2022-10-12T14:47:37.046Z	29.675161	2022-09-02T18:11:15.000Z	-95.25977	5502	215000	Single Family	8108 Bendell Dr, Houston, TX 77017	2022-10-19T14:56:15.724Z	1242	TX	Inactive	1949	77017
1522 Ojeman Rd	3.5	3	Houston	Harris County	2022-08-23T08:01:44.182Z	47	1522 Ojeman Rd, Unit A, Houston, TX 77055	1522-Ojeman-Rd,-Unit-A,-Houston,-TX-77055	2022-10-12T14:47:37.009Z	29.797802	2022-09-03T02:42:59.000Z	-95.501657	1411	449999	Single Family	1522 Ojeman Rd Unit A, Houston, TX 77055	2022-10-19T14:56:15.724Z	1924	TX	Inactive	2022	77055
7719 Woodsman Trl	2	3	Houston	Harris County	2022-08-06T06:43:54.408Z	44	7719 Woodsman Trl, Houston, TX 77040	7719-Woodsman-Trl,-Houston,-TX-77040	2022-10-12T14:47:00.484Z	29.885277	2022-09-05T21:52:50.000Z	-95.506526	7610	210000	Single Family	7719 Woodsman Trl, Houston, TX 77040	2022-10-19T14:56:15.724Z	1243	TX	Inactive	1975	77040
10922 Sagemorgan Dr	3	5	Houston	Harris County	2022-09-07T09:02:21.081Z	43	10922 Sagemorgan Dr, Houston, TX 77089	10922-Sagemorgan-Dr,-Houston,-TX-77089	2022-10-12T14:46:36.685Z	29.586931	2022-09-06T20:32:36.000Z	-95.235872	9601	270000	Single Family	10922 Sagemorgan Dr, Houston, TX 77089	2022-10-19T14:56:15.724Z	2660	TX	Inactive	1978	77089
10850 Nellsfield Ln	2.5	3	Houston	Harris County	2022-09-09T10:48:03.888Z	41	10850 Nellsfield Ln, Houston, TX 77075	10850-Nellsfield-Ln,-Houston,-TX-77075	2022-10-12T14:45:32.531Z	29.607552	2022-09-08T17:59:39.000Z	-95.258087	4391	250000	Single Family	10850 Nellsfield Ln, Houston, TX 77075	2022-10-19T14:56:15.724Z	1565	TX	Inactive	2007	77075
2721 Maxroy St	4.5	4	Houston	Harris County	2022-08-26T10:14:18.911Z	41	2721 Maxroy St, Houston, TX 77007	2721-Maxroy-St,-Houston,-TX-77007	2022-10-12T14:43:57.686Z	29.782808	2022-09-09T00:22:44.000Z	-95.431832	1625	649900	Single Family	2721 Maxroy St, Houston, TX 77007	2022-10-19T14:56:15.724Z	2675	TX	Inactive	2020	77007
